datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure24HourMean.productFamily,atmPressure24HourMean.qcAssessment,atmPressure24HourMean.raw,atmPressure24HourMean.reportedAccessoryId,atmPressure24HourMean.status,atmPressure24HourMean.value,bcAllSources24HourMean.productFamily,bcAllSources24HourMean.qcAssessment,bcAllSources24HourMean.raw,bcAllSources24HourMean.reportedAccessoryId,bcAllSources24HourMean.status,bcAllSources24HourMean.value,bcBiomass24HourMean.productFamily,bcBiomass24HourMean.qcAssessment,bcBiomass24HourMean.raw,bcBiomass24HourMean.reportedAccessoryId,bcBiomass24HourMean.status,bcBiomass24HourMean.value,bcFossilFuel24HourMean.productFamily,bcFossilFuel24HourMean.qcAssessment,bcFossilFuel24HourMean.raw,bcFossilFuel24HourMean.reportedAccessoryId,bcFossilFuel24HourMean.status,bcFossilFuel24HourMean.value,co2Conc24HourMean.productFamily,co2Conc24HourMean.qcAssessment,co2Conc24HourMean.raw,co2Conc24HourMean.reportedAccessoryId,co2Conc24HourMean.status,co2Conc24HourMean.value,coConc24HourMean.productFamily,coConc24HourMean.qcAssessment,coConc24HourMean.raw,coConc24HourMean.reportedAccessoryId,coConc24HourMean.status,coConc24HourMean.value,no2Conc24HourMean.productFamily,no2Conc24HourMean.qcAssessment,no2Conc24HourMean.raw,no2Conc24HourMean.reportedAccessoryId,no2Conc24HourMean.status,no2Conc24HourMean.value,noConc24HourMean.productFamily,noConc24HourMean.qcAssessment,noConc24HourMean.raw,noConc24HourMean.reportedAccessoryId,noConc24HourMean.status,noConc24HourMean.value,noxConc24HourMean.productFamily,noxConc24HourMean.qcAssessment,noxConc24HourMean.raw,noxConc24HourMean.reportedAccessoryId,noxConc24HourMean.status,noxConc24HourMean.value,o3Conc24HourMean.productFamily,o3Conc24HourMean.qcAssessment,o3Conc24HourMean.raw,o3Conc24HourMean.reportedAccessoryId,o3Conc24HourMean.status,o3Conc24HourMean.value,pm10ConcMass24HourMean.productFamily,pm10ConcMass24HourMean.qcAssessment,pm10ConcMass24HourMean.raw,pm10ConcMass24HourMean.reportedAccessoryId,pm10ConcMass24HourMean.status,pm10ConcMass24HourMean.value,pm10ConcMass24HourMeanUsEpaAqi.productFamily,pm10ConcMass24HourMeanUsEpaAqi.qcAssessment,pm10ConcMass24HourMeanUsEpaAqi.raw,pm10ConcMass24HourMeanUsEpaAqi.reportedAccessoryId,pm10ConcMass24HourMeanUsEpaAqi.status,pm10ConcMass24HourMeanUsEpaAqi.value,pm10ConcNum24HourMean.productFamily,pm10ConcNum24HourMean.qcAssessment,pm10ConcNum24HourMean.raw,pm10ConcNum24HourMean.reportedAccessoryId,pm10ConcNum24HourMean.status,pm10ConcNum24HourMean.value,pm1ConcMass24HourMean.productFamily,pm1ConcMass24HourMean.qcAssessment,pm1ConcMass24HourMean.raw,pm1ConcMass24HourMean.reportedAccessoryId,pm1ConcMass24HourMean.status,pm1ConcMass24HourMean.value,pm1ConcNum24HourMean.productFamily,pm1ConcNum24HourMean.qcAssessment,pm1ConcNum24HourMean.raw,pm1ConcNum24HourMean.reportedAccessoryId,pm1ConcNum24HourMean.status,pm1ConcNum24HourMean.value,pm2_5ConcMass24HourMean.productFamily,pm2_5ConcMass24HourMean.qcAssessment,pm2_5ConcMass24HourMean.raw,pm2_5ConcMass24HourMean.reportedAccessoryId,pm2_5ConcMass24HourMean.status,pm2_5ConcMass24HourMean.value,pm2_5ConcMass24HourMeanUsEpaAqi.productFamily,pm2_5ConcMass24HourMeanUsEpaAqi.qcAssessment,pm2_5ConcMass24HourMeanUsEpaAqi.raw,pm2_5ConcMass24HourMeanUsEpaAqi.reportedAccessoryId,pm2_5ConcMass24HourMeanUsEpaAqi.status,pm2_5ConcMass24HourMeanUsEpaAqi.value,pm2_5ConcNum24HourMean.productFamily,pm2_5ConcNum24HourMean.qcAssessment,pm2_5ConcNum24HourMean.raw,pm2_5ConcNum24HourMean.reportedAccessoryId,pm2_5ConcNum24HourMean.status,pm2_5ConcNum24HourMean.value,relHumidAmbient24HourMean.productFamily,relHumidAmbient24HourMean.qcAssessment,relHumidAmbient24HourMean.raw,relHumidAmbient24HourMean.reportedAccessoryId,relHumidAmbient24HourMean.status,relHumidAmbient24HourMean.value,relHumidInternal24HourMean.productFamily,relHumidInternal24HourMean.qcAssessment,relHumidInternal24HourMean.raw,relHumidInternal24HourMean.reportedAccessoryId,relHumidInternal24HourMean.status,relHumidInternal24HourMean.value,temperatureAmbient24HourMean.productFamily,temperatureAmbient24HourMean.qcAssessment,temperatureAmbient24HourMean.raw,temperatureAmbient24HourMean.reportedAccessoryId,temperatureAmbient24HourMean.status,temperatureAmbient24HourMean.value,temperatureInternal24HourMean.productFamily,temperatureInternal24HourMean.qcAssessment,temperatureInternal24HourMean.raw,temperatureInternal24HourMean.reportedAccessoryId,temperatureInternal24HourMean.status,temperatureInternal24HourMean.value,tspConcMass24HourMean.productFamily,tspConcMass24HourMean.qcAssessment,tspConcMass24HourMean.raw,tspConcMass24HourMean.reportedAccessoryId,tspConcMass24HourMean.status,tspConcMass24HourMean.value,windDirection24HourMean.productFamily,windDirection24HourMean.qcAssessment,windDirection24HourMean.raw,windDirection24HourMean.reportedAccessoryId,windDirection24HourMean.status,windDirection24HourMean.value,windSpeed24HourMean.productFamily,windSpeed24HourMean.qcAssessment,windSpeed24HourMean.raw,windSpeed24HourMean.reportedAccessoryId,windSpeed24HourMean.status,windSpeed24HourMean.value
DEUQJ0073,R2R137TB,REFERENCE_SITE,day,2025-09-02T00:00:00.000+00:00,2025-09-03T00:00:00.000+00:00,42.194401,-72.555603,,,1012,,reference-ready,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,reference-ready,2.24,,,0.52,,reference-ready,0.52,,,2.95,,reference-ready,2.95,,,22.7,,reference-ready,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,,reference-ready,4.57,,,25,,reference-ready,25,,,,,,,,,,,,,,,,,,,,,19.1,,reference-ready,19.1,,,,,,,,,,,,,,,92.76,,reference-ready,92.76,,,0.7,,reference-ready,0.7
DFVWL6197,R4HNMCVW,REFERENCE_SITE,day,2025-09-02T00:00:00.000+00:00,2025-09-03T00:00:00.000+00:00,42.452299,-73.239648,,,985,,reference-ready,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,,reference-ready,1.95,,,1.75,,reference-ready,1.75,,,3.85,,reference-ready,3.85,,,18.65,,reference-ready,18.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,,reference-ready,4.98,,,27,,reference-ready,27,,,,,,,,,,,,,,,,,,,,,17.8,,reference-ready,17.8,,,,,,,,,,,,,,,132.79,,reference-ready,132.79,,,0.76,,reference-ready,0.76
DUNVH1051,RFJR8LZJ,REFERENCE_SITE,day,2025-09-02T00:00:00.000+00:00,2025-09-03T00:00:00.000+00:00,42.120248,-72.58499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19,,reference-ready,6.19,,,2.95,,reference-ready,2.95,,,9.14,,reference-ready,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.39,,reference-ready,6.39,,,35,,reference-ready,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARSM2019,AF64TV9R,CLARITY_NODE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.45179,-73.25484,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,6.44,,calibrated-ready,28.68,node,,,,,,node,,,,,,ozone,,,,,,node,valid,8.22,,calibration-missing,,node,valid,7,,calibration-missing,,node,valid,11.69,,sensor-ready,11.69,node,valid,5.03,,calibration-missing,,node,valid,11.27,,sensor-ready,11.27,node,valid,7.75,,calibrated-ready,5.41,node,valid,43,,calibrated-ready,30,node,valid,11.63,,sensor-ready,11.63,wind,,,,,,node,valid,54.38,,sensor-ready,54.38,wind,,,,,,node,valid,20.55,,sensor-ready,20.55,node,,,,,,wind,,,,,,wind,,,,,
DBGKL8516,AGK79VTM,CLARITY_NODE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.46803,-73.20072,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,5.18,,calibrated-ready,20.59,node,,,,,,node,,,,,,ozone,,,,,,node,valid,3.55,,calibration-missing,,node,valid,3,,calibration-missing,,node,valid,4.94,,sensor-ready,4.94,node,valid,1.46,,calibration-missing,,node,valid,4.76,,sensor-ready,4.76,node,valid,3.16,,calibrated-ready,3.42,node,valid,17,,calibrated-ready,19,node,valid,4.89,,sensor-ready,4.89,wind,,,,,,node,valid,56.74,,sensor-ready,56.74,wind,,,,,,node,valid,20.05,,sensor-ready,20.05,node,,,,,,wind,,,,,,wind,,,,,
DJFKW1483,ANWQJL6T,CLARITY_NODE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.42689,-73.28892,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,15.79,,calibrated-ready,29.69,node,,,,,,node,,,,,,ozone,,,,,,node,invalid,3877.5,,calibration-missing,,node,invalid,4139,,calibration-missing,,node,invalid,9.49,,sensor-ready,9.49,node,invalid,3877.5,,calibration-missing,,node,invalid,9.35,,sensor-ready,9.35,node,invalid,3877.5,,calibrated-ready,4.44,node,invalid,7576,,calibrated-ready,24,node,invalid,9.48,,sensor-ready,9.48,wind,,,,,,node,valid,69.14,,sensor-ready,69.14,wind,,,,,,node,valid,16.6,,sensor-ready,16.6,node,,,,,,wind,,,,,,wind,,,,,
DKWAZ4010,AKR3XP4V,CLARITY_NODE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.45855,-73.22086,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,7.71,,calibrated-ready,25.67,node,,,,,,node,,,,,,ozone,,,,,,node,valid,6.64,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,7.91,,sensor-ready,7.91,node,valid,3.52,,calibration-missing,,node,valid,7.62,,sensor-ready,7.62,node,valid,4.97,,calibrated-ready,4.32,node,valid,27,,calibrated-ready,24,node,valid,7.86,,sensor-ready,7.86,wind,,,,,,node,valid,54.52,,sensor-ready,54.52,wind,,,,,,node,valid,20.11,,sensor-ready,20.11,node,,,,,,wind,,,,,,wind,,,,,
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.42171656,-73.20349336,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,,,,,,node,,,,,,node,,,,,,ozone,,,,,,node,valid,6.42,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,7.62,,sensor-ready,7.62,node,valid,3.36,,calibration-missing,,node,valid,7.32,,sensor-ready,7.32,node,valid,5.89,,calibration-error,,node,valid,32,,calibration-error,,node,valid,7.58,,sensor-ready,7.58,wind,,,,,,node,,,,,,wind,,,,,,node,,,,,,node,,,,,,wind,,,,,,wind,,,,,
DMTLY7351,AXGPYFJ7,CLARITY_NODE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.45301464,-73.26174029,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,9.27,,calibrated-ready,18.51,node,,,,,,node,,,,,,ozone,,,,,,node,valid,11.24,,calibration-missing,,node,valid,10,,calibration-missing,,node,valid,12.01,,sensor-ready,12.01,node,valid,6.05,,calibration-missing,,node,valid,11.54,,sensor-ready,11.54,node,valid,8.69,,calibrated-ready,5.15,node,valid,48,,calibrated-ready,28,node,valid,11.94,,sensor-ready,11.94,wind,,,,,,node,valid,68.62,,sensor-ready,68.62,wind,,,,,,node,valid,16.63,,sensor-ready,16.63,node,,,,,,wind,,,,,,wind,,,,,
DSHNM8883,AF9TLJ9M,CLARITY_NODE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.45658,-73.2441,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,12.4,,calibrated-ready,17.06,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.85,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,6.82,,sensor-ready,6.82,node,valid,2.41,,calibration-missing,,node,valid,6.51,,sensor-ready,6.51,node,valid,4.07,,calibrated-ready,4.02,node,valid,22,,calibrated-ready,22,node,valid,6.74,,sensor-ready,6.74,wind,,,,,,node,valid,53.7,,sensor-ready,53.7,wind,,,,,,node,valid,20.65,,sensor-ready,20.65,node,,,,,,wind,,,,,,wind,,,,,
DXXHJ4229,A3F7VX67,CLARITY_NODE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.44963,-73.25216,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,3.07,,calibrated-ready,21.82,node,,,,,,node,,,,,,ozone,,,,,,node,valid,3.59,,calibration-missing,,node,valid,3,,calibration-missing,,node,valid,4.54,,sensor-ready,4.54,node,valid,0.61,,calibration-missing,,node,valid,4.3,,sensor-ready,4.3,node,valid,2.75,,calibrated-ready,3.31,node,valid,15,,calibrated-ready,18,node,valid,4.46,,sensor-ready,4.46,wind,,,,,,node,valid,56.12,,sensor-ready,56.12,wind,,,,,,node,valid,19.93,,sensor-ready,19.93,node,,,,,,wind,,,,,,wind,,,,,
DYJIY3756,AK639KKR,CLARITY_NODE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.46656678,-73.24792415,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,14.38,,calibrated-ready,18.12,node,,,,,,node,,,,,,ozone,,,,,,node,invalid,3945.21,,calibration-missing,,node,invalid,4214,,calibration-missing,,node,invalid,0,,sensor-ready,0,node,invalid,3945.21,,calibration-missing,,node,invalid,0,,sensor-ready,0,node,invalid,3945.21,,calibrated-ready,1.84,node,invalid,7711,,calibrated-ready,10,node,invalid,0,,sensor-ready,0,wind,,,,,,node,valid,64.31,,sensor-ready,64.31,wind,,,,,,node,valid,18.08,,sensor-ready,18.08,node,,,,,,wind,,,,,,wind,,,,,
DYYDT1778,AHPXW4TJ,CLARITY_NODE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.120165,-72.585155,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,16.37,,calibrated-ready,29.79,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.65,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,8.2,,sensor-ready,8.2,node,valid,3.83,,calibration-missing,,node,valid,7.83,,sensor-ready,7.83,node,valid,6.78,,calibrated-ready,4.25,node,valid,37,,calibrated-ready,23,node,valid,8.14,,sensor-ready,8.14,wind,,,,,,node,valid,60.99,,sensor-ready,60.99,wind,,,,,,node,valid,20.28,,sensor-ready,20.28,node,,,,,,wind,,,,,,wind,,,,,
DEUQJ0073,R2R137TB,REFERENCE_SITE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.194401,-72.555603,,,1006,,reference-ready,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04,,reference-ready,4.04,,,1.25,,reference-ready,1.25,,,5.33,,reference-ready,5.33,,,28.71,,reference-ready,28.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51,,reference-ready,4.51,,,25,,reference-ready,25,,,,,,,,,,,,,,,,,,,,,19,,reference-ready,19,,,,,,,,,,,,,,,186.69,,reference-ready,186.69,,,1.22,,reference-ready,1.22
DFVWL6197,R4HNMCVW,REFERENCE_SITE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.452299,-73.239648,,,979,,reference-ready,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,,reference-ready,3.71,,,1.21,,reference-ready,1.21,,,4.96,,reference-ready,4.96,,,25.79,,reference-ready,25.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73,,reference-ready,4.73,,,26,,reference-ready,26,,,,,,,,,,,,,,,,,,,,,17.1,,reference-ready,17.1,,,,,,,,,,,,,,,187.53,,reference-ready,187.53,,,0.64,,reference-ready,0.64
DUNVH1051,RFJR8LZJ,REFERENCE_SITE,day,2025-09-03T00:00:00.000+00:00,2025-09-04T00:00:00.000+00:00,42.120248,-72.58499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38,,reference-ready,8.38,,,6.88,,reference-ready,6.88,,,15.46,,reference-ready,15.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,reference-ready,5.4,,,30,,reference-ready,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARSM2019,AF64TV9R,CLARITY_NODE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.45179,-73.25484,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,9.07,,calibrated-ready,29.91,node,,,,,,node,,,,,,ozone,,,,,,node,valid,10.43,,calibration-missing,,node,valid,9,,calibration-missing,,node,valid,15.04,,sensor-ready,15.04,node,valid,6.87,,calibration-missing,,node,valid,14.53,,sensor-ready,14.53,node,valid,9.95,,calibrated-ready,6.25,node,valid,52,,calibrated-ready,34,node,valid,14.98,,sensor-ready,14.98,wind,,,,,,node,valid,59.41,,sensor-ready,59.41,wind,,,,,,node,valid,20.04,,sensor-ready,20.04,node,,,,,,wind,,,,,,wind,,,,,
DBGKL8516,AGK79VTM,CLARITY_NODE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.46803,-73.20072,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,6.29,,calibrated-ready,19.79,node,,,,,,node,,,,,,ozone,,,,,,node,valid,5.37,,calibration-missing,,node,valid,5,,calibration-missing,,node,valid,6.92,,sensor-ready,6.92,node,valid,2.65,,calibration-missing,,node,valid,6.68,,sensor-ready,6.68,node,valid,4.84,,calibrated-ready,3.88,node,valid,27,,calibrated-ready,21,node,valid,6.87,,sensor-ready,6.87,wind,,,,,,node,valid,61.14,,sensor-ready,61.14,wind,,,,,,node,valid,19.87,,sensor-ready,19.87,node,,,,,,wind,,,,,,wind,,,,,
DJFKW1483,ANWQJL6T,CLARITY_NODE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.42689,-73.28892,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,19.26,,calibrated-ready,31.11,node,,,,,,node,,,,,,ozone,,,,,,node,invalid,3830.08,,calibration-missing,,node,invalid,4086,,calibration-missing,,node,invalid,13.07,,sensor-ready,13.07,node,invalid,3830.08,,calibration-missing,,node,invalid,12.89,,sensor-ready,12.89,node,invalid,3830.08,,calibrated-ready,5.34,node,invalid,7481,,calibrated-ready,29,node,invalid,13.06,,sensor-ready,13.06,wind,,,,,,node,valid,74.05,,sensor-ready,74.05,wind,,,,,,node,valid,16.83,,sensor-ready,16.83,node,,,,,,wind,,,,,,wind,,,,,
DKWAZ4010,AKR3XP4V,CLARITY_NODE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.45855,-73.22086,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,15.84,,calibrated-ready,31.53,node,,,,,,node,,,,,,ozone,,,,,,node,valid,9.23,,calibration-missing,,node,valid,8,,calibration-missing,,node,valid,10.92,,sensor-ready,10.92,node,valid,5.41,,calibration-missing,,node,valid,10.53,,sensor-ready,10.53,node,valid,7.36,,calibrated-ready,5.08,node,valid,41,,calibrated-ready,28,node,valid,10.87,,sensor-ready,10.87,wind,,,,,,node,valid,59.04,,sensor-ready,59.04,wind,,,,,,node,valid,19.73,,sensor-ready,19.73,node,,,,,,wind,,,,,,wind,,,,,
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.42171656,-73.20349336,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,,,,,,node,,,,,,node,,,,,,ozone,,,,,,node,valid,9.69,,calibration-missing,,node,valid,8,,calibration-missing,,node,valid,11.15,,sensor-ready,11.15,node,valid,5.63,,calibration-missing,,node,valid,10.73,,sensor-ready,10.73,node,valid,8.88,,calibration-error,,node,valid,49,,calibration-error,,node,valid,11.1,,sensor-ready,11.1,wind,,,,,,node,,,,,,wind,,,,,,node,,,,,,node,,,,,,wind,,,,,,wind,,,,,
DMTLY7351,AXGPYFJ7,CLARITY_NODE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.45301464,-73.26174029,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,14.09,,calibrated-ready,22.5,node,,,,,,node,,,,,,ozone,,,,,,node,valid,13.39,,calibration-missing,,node,valid,12,,calibration-missing,,node,valid,14.75,,sensor-ready,14.75,node,valid,7.82,,calibration-missing,,node,valid,14.21,,sensor-ready,14.21,node,valid,10.82,,calibrated-ready,5.85,node,valid,54,,calibrated-ready,32,node,valid,14.68,,sensor-ready,14.68,wind,,,,,,node,valid,72.3,,sensor-ready,72.3,wind,,,,,,node,valid,17.17,,sensor-ready,17.17,node,,,,,,wind,,,,,,wind,,,,,
DSHNM8883,AF9TLJ9M,CLARITY_NODE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.45658,-73.2441,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,13.64,,calibrated-ready,16.7,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.24,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,6.52,,sensor-ready,6.52,node,valid,2.45,,calibration-missing,,node,valid,6.27,,sensor-ready,6.27,node,valid,3.91,,calibrated-ready,3.83,node,valid,22,,calibrated-ready,21,node,valid,6.46,,sensor-ready,6.46,wind,,,,,,node,valid,58.26,,sensor-ready,58.26,wind,,,,,,node,valid,20.38,,sensor-ready,20.38,node,,,,,,wind,,,,,,wind,,,,,
DXXHJ4229,A3F7VX67,CLARITY_NODE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.44963,-73.25216,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,6.49,,calibrated-ready,25.86,node,,,,,,node,,,,,,ozone,,,,,,node,valid,5.15,,calibration-missing,,node,valid,5,,calibration-missing,,node,valid,6.24,,sensor-ready,6.24,node,valid,1.41,,calibration-missing,,node,valid,5.94,,sensor-ready,5.94,node,valid,4.07,,calibrated-ready,3.7,node,valid,22,,calibrated-ready,21,node,valid,6.16,,sensor-ready,6.16,wind,,,,,,node,valid,60.37,,sensor-ready,60.37,wind,,,,,,node,valid,19.85,,sensor-ready,19.85,node,,,,,,wind,,,,,,wind,,,,,
DYJIY3756,AK639KKR,CLARITY_NODE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.46656678,-73.24792415,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,21.06,,calibrated-ready,20.26,node,,,,,,node,,,,,,ozone,,,,,,node,invalid,3918.63,,calibration-missing,,node,invalid,4184,,calibration-missing,,node,invalid,0,,sensor-ready,0,node,invalid,3918.63,,calibration-missing,,node,invalid,0,,sensor-ready,0,node,invalid,3918.63,,calibrated-ready,1.74,node,invalid,7658,,calibrated-ready,9,node,invalid,0,,sensor-ready,0,wind,,,,,,node,valid,68.23,,sensor-ready,68.23,wind,,,,,,node,valid,18.08,,sensor-ready,18.08,node,,,,,,wind,,,,,,wind,,,,,
DYYDT1778,AHPXW4TJ,CLARITY_NODE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.120165,-72.585155,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,20.01,,calibrated-ready,30.82,node,,,,,,node,,,,,,ozone,,,,,,node,valid,8.47,,calibration-missing,,node,valid,7,,calibration-missing,,node,valid,8.95,,sensor-ready,8.95,node,valid,4.3,,calibration-missing,,node,valid,8.55,,sensor-ready,8.55,node,valid,7.47,,calibrated-ready,4.34,node,valid,41,,calibrated-ready,24,node,valid,8.89,,sensor-ready,8.89,wind,,,,,,node,valid,65.99,,sensor-ready,65.99,wind,,,,,,node,valid,20.6,,sensor-ready,20.6,node,,,,,,wind,,,,,,wind,,,,,
DEUQJ0073,R2R137TB,REFERENCE_SITE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.194401,-72.555603,,,1002,,reference-ready,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,,reference-ready,3.88,,,0.71,,reference-ready,0.71,,,4.62,,reference-ready,4.62,,,30.33,,reference-ready,30.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64,,reference-ready,4.64,,,26,,reference-ready,26,,,,,,,,,,,,,,,,,,,,,19.1,,reference-ready,19.1,,,,,,,,,,,,,,,179.15,,reference-ready,179.15,,,2.19,,reference-ready,2.19
DFVWL6197,R4HNMCVW,REFERENCE_SITE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.452299,-73.239648,,,975,,reference-ready,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,,reference-ready,3.71,,,1.75,,reference-ready,1.75,,,5.67,,reference-ready,5.67,,,28.21,,reference-ready,28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,,reference-ready,5.75,,,32,,reference-ready,32,,,,,,,,,,,,,,,,,,,,,17.7,,reference-ready,17.7,,,,,,,,,,,,,,,172.72,,reference-ready,172.72,,,1.5,,reference-ready,1.5
DUNVH1051,RFJR8LZJ,REFERENCE_SITE,day,2025-09-04T00:00:00.000+00:00,2025-09-05T00:00:00.000+00:00,42.120248,-72.58499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96,,reference-ready,6.96,,,3.62,,reference-ready,3.62,,,10.54,,reference-ready,10.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,reference-ready,5.4,,,30,,reference-ready,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
