"STATION","DATE","REPORT_TYPE","SOURCE","HourlyDryBulbTemperature","HourlyRelativeHumidity","HourlyWindDirection","HourlyWindSpeed"
"USW00014763","2025-01-16T06:47:00","FM-16","343","16","88","240","3"
"USW00014763","2025-01-16T06:54:00","FM-15","343","16","88","000","0"
"USW00014763","2025-01-16T07:54:00","FM-15","343","16","84","000","0"
"USW00014763","2025-01-16T08:54:00","FM-15","343","19","74","030","5"
"USW00014763","2025-01-16T09:54:00","FM-15","343","19","77","000","0"
"USW00014763","2025-01-16T10:54:00","FM-15","343","21","65","240","7"
"USW00014763","2025-01-16T11:54:00","FM-15","343","21","65","190","6"
"USW00014763","2025-01-16T12:54:00","FM-15","343","23","63","VRB","3"
"USW00014763","2025-01-16T13:54:00","FM-15","343","24","57","190","6"
"USW00014763","2025-01-16T14:54:00","FM-15","343","24","55","210","8"
"USW00014763","2025-01-16T15:54:00","FM-15","343","23","57","VRB","7"
"USW00014763","2025-01-16T16:54:00","FM-15","343","23","60","160","5"
"USW00014763","2025-01-16T17:22:00","FM-16","343","23","63","220","8"
"USW00014763","2025-01-16T17:52:00","FM-16","343","21","80","230","8"
"USW00014763","2025-01-16T17:54:00","FM-15","343","21","78","230","8"
"USW00014763","2025-01-16T18:11:00","FM-16","343","21","78","220","9"
"USW00014763","2025-01-16T18:27:00","FM-16","343","21","78","200","5"
"USW00014763","2025-01-16T18:54:00","FM-15","343","21","78","VRB","6"
"USW00014763","2025-01-16T19:17:00","FM-16","343","20","81","230","3"
"USW00014763","2025-01-16T19:54:00","FM-15","343","20","81","240","6"
"USW00014763","2025-01-16T20:08:00","FM-16","343","20","81","230","7"
"USW00014763","2025-01-16T20:24:00","FM-16","343","20","81","240","7"
"USW00014763","2025-01-16T20:36:00","FM-16","343","20","81","250","7"
"USW00014763","2025-01-16T20:46:00","FM-16","343","20","81","260","5"
"USW00014763","2025-01-16T20:52:00","FM-16","343","19","86","250","5"
"USW00014763","2025-01-16T20:54:00","FM-15","343","19","84","250","6"
"USW00014763","2025-01-16T21:11:00","FM-16","343","19","84","250","6"
"USW00014763","2025-01-16T21:24:00","FM-16","343","19","84","240","6"
"USW00014763","2025-01-16T21:54:00","FM-15","343","19","84","250","6"
"USW00014763","2025-01-16T22:15:00","FM-16","343","19","84","240","6"
"USW00014763","2025-01-16T22:30:00","FM-16","343","19","84","240","7"
"USW00014763","2025-01-16T22:54:00","FM-15","343","19","84","240","6"
"USW00014763","2025-01-16T23:37:00","FM-16","343","16","88","270","3"
"USW00014763","2025-01-16T23:54:00","FM-15","343","17","88","000","0"
"USW00014763","2025-01-17T00:00:00","SOD",,,,,
"USW00014763","2025-01-17T00:12:00","FM-16","343","17","88","250","5"
"USW00014763","2025-01-17T00:46:00","FM-16","343","18","88","240","3"
"USW00014763","2025-01-17T00:54:00","FM-15","343","18","88","260","3"
"USW00014763","2025-01-17T01:20:00","FM-16","343","17","92","000","0"
"USW00014763","2025-01-17T01:54:00","FM-15","343","18","84","000","0"
"USW00014763","2025-01-17T02:54:00","FM-15","343","17","84","310","5"
"USW00014763","2025-01-17T03:54:00","FM-15","343","17","80","310","8"
"USW00014763","2025-01-17T04:52:00","FM-16","343","18","79","300","6"
"USW00014763","2025-01-17T04:54:00","FM-15","343","18","81","300","7"
"USW00014763","2025-01-17T05:12:00","FM-16","343","18","84","300","9"
"USW00014763","2025-01-17T05:38:00","FM-16","343","15","88","280","6"
"USW00014763","2025-01-17T05:54:00","FM-15","343","17","84","280","6"
"USW00014763","2025-01-17T06:54:00","FM-15","343","20","81","270","5"
"USW00014763","2025-01-17T07:54:00","FM-15","343","21","81","VRB","3"
"USW00014763","2025-01-17T08:54:00","FM-15","343","22","82","VRB","5"
"USW00014763","2025-01-17T09:33:00","FM-16","343","23","81","240","5"
"USW00014763","2025-01-17T09:52:00","FM-16","343","23","80","250","6"
"USW00014763","2025-01-17T09:54:00","FM-15","343","23","81","250","5"
"USW00014763","2025-01-17T10:07:00","FM-16","343","24","77","260","6"
"USW00014763","2025-01-17T10:11:00","FM-16","343","24","81","260","6"
"USW00014763","2025-01-17T10:54:00","FM-15","343","26","78","250","7"
"USW00014763","2025-01-17T11:43:00","FM-16","343","27","78","250","9"
"USW00014763","2025-01-17T11:54:00","FM-15","343","27","78","280","9"
"USW00014763","2025-01-17T12:03:00","FM-16","343","27","78","280","10"
"USW00014763","2025-01-17T12:54:00","FM-15","343","28","78","270","8"
"USW00014763","2025-01-17T13:54:00","FM-15","343","30","72","270","11"
"USW00014763","2025-01-17T14:54:00","FM-15","343","30","72","220","5"
"USW00014763","2025-01-17T15:54:00","FM-15","343","30","75","230","7"
"USW00014763","2025-01-17T16:54:00","FM-15","343","29","78","000","0"
"USW00014763","2025-01-17T17:54:00","FM-15","343","29","78","000","0"
"USW00014763","2025-01-17T18:54:00","FM-15","343","29","78","000","0"
"USW00014763","2025-01-17T19:54:00","FM-15","343","29","78","000","0"
"USW00014763","2025-01-17T20:54:00","FM-15","343","29","75","220","5"
"USW00014763","2025-01-17T21:54:00","FM-15","343","25","81","VRB","3"
"USW00014763","2025-01-17T22:54:00","FM-15","343","27","81","000","0"
"USW00014763","2025-01-17T23:54:00","FM-15","343","29","69","160","7"
"USW00014763","2025-01-18T00:00:00","SOD",,,,,
"USW00014763","2025-01-18T00:54:00","FM-15","343","27","75","000","0"
"USW00014763","2025-01-18T01:54:00","FM-15","343","28","72","190","7"
"USW00014763","2025-01-18T02:54:00","FM-15","343","30","66","190","7"
"USW00014763","2025-01-18T03:54:00","FM-15","343","30","64","170","8"
"USW00014763","2025-01-18T04:54:00","FM-15","343","29","66","190","7"
"USW00014763","2025-01-18T05:54:00","FM-15","343","30","64","VRB","8"
"USW00014763","2025-01-18T06:54:00","FM-15","343","30","64","180","14"
"USW00014763","2025-01-18T07:54:00","FM-15","343","30","69","VRB","7"
