state,peakername,peakerid,date,hour,grossload_mw,steamload_1000lbsperhr,so2mass_lbs,co2mass_shorttons,noxmass_lbs,heatinput_mmbtu,operating,year,month,day,datetime,season,timeofday,weekday_num
MA,Pittsfield Generating,50002,11/15/2024,15,NA,NA,NA,NA,NA,NA,0,2024,11,15,2024;11;15;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/15/2024,16,NA,NA,NA,NA,NA,NA,0,2024,11,15,2024;11;15;16,Fall,Evening,1
MA,Pittsfield Generating,50002,11/15/2024,17,NA,NA,NA,NA,NA,NA,0,2024,11,15,2024;11;15;17,Fall,Evening,1
MA,Pittsfield Generating,50002,11/15/2024,18,NA,NA,NA,NA,NA,NA,0,2024,11,15,2024;11;15;18,Fall,Evening,1
MA,Pittsfield Generating,50002,11/15/2024,19,NA,NA,NA,NA,NA,NA,0,2024,11,15,2024;11;15;19,Fall,Evening,1
MA,Pittsfield Generating,50002,11/15/2024,20,NA,NA,NA,NA,NA,NA,0,2024,11,15,2024;11;15;20,Fall,Night,1
MA,Pittsfield Generating,50002,11/15/2024,21,NA,NA,NA,NA,NA,NA,0,2024,11,15,2024;11;15;21,Fall,Night,1
MA,Pittsfield Generating,50002,11/15/2024,22,NA,NA,NA,NA,NA,NA,0,2024,11,15,2024;11;15;22,Fall,Night,1
MA,Pittsfield Generating,50002,11/15/2024,23,NA,NA,NA,NA,NA,NA,0,2024,11,15,2024;11;15;23,Fall,Night,1
MA,Pittsfield Generating,50002,11/16/2024,0,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;00,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/16/2024,1,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;01,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/16/2024,2,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;02,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/16/2024,3,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;03,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/16/2024,4,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;04,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/16/2024,5,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;05,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/16/2024,6,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;06,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/16/2024,7,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;07,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/16/2024,8,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;08,Fall,Morning,0
MA,Pittsfield Generating,50002,11/16/2024,9,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;09,Fall,Morning,0
MA,Pittsfield Generating,50002,11/16/2024,10,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;10,Fall,Morning,0
MA,Pittsfield Generating,50002,11/16/2024,11,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;11,Fall,Morning,0
MA,Pittsfield Generating,50002,11/16/2024,12,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;12,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/16/2024,13,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;13,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/16/2024,14,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;14,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/16/2024,15,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;15,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/16/2024,16,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;16,Fall,Evening,0
MA,Pittsfield Generating,50002,11/16/2024,17,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;17,Fall,Evening,0
MA,Pittsfield Generating,50002,11/16/2024,18,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;18,Fall,Evening,0
MA,Pittsfield Generating,50002,11/16/2024,19,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;19,Fall,Evening,0
MA,Pittsfield Generating,50002,11/16/2024,20,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;20,Fall,Night,0
MA,Pittsfield Generating,50002,11/16/2024,21,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;21,Fall,Night,0
MA,Pittsfield Generating,50002,11/16/2024,22,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;22,Fall,Night,0
MA,Pittsfield Generating,50002,11/16/2024,23,NA,NA,NA,NA,NA,NA,0,2024,11,16,2024;11;16;23,Fall,Night,0
MA,Pittsfield Generating,50002,11/17/2024,0,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;00,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/17/2024,1,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;01,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/17/2024,2,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;02,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/17/2024,3,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;03,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/17/2024,4,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;04,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/17/2024,5,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;05,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/17/2024,6,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;06,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/17/2024,7,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;07,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/17/2024,8,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;08,Fall,Morning,0
MA,Pittsfield Generating,50002,11/17/2024,9,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;09,Fall,Morning,0
MA,Pittsfield Generating,50002,11/17/2024,10,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;10,Fall,Morning,0
MA,Pittsfield Generating,50002,11/17/2024,11,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;11,Fall,Morning,0
MA,Pittsfield Generating,50002,11/17/2024,12,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;12,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/17/2024,13,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;13,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/17/2024,14,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;14,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/17/2024,15,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;15,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/17/2024,16,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;16,Fall,Evening,0
MA,Pittsfield Generating,50002,11/17/2024,17,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;17,Fall,Evening,0
MA,Pittsfield Generating,50002,11/17/2024,18,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;18,Fall,Evening,0
MA,Pittsfield Generating,50002,11/17/2024,19,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;19,Fall,Evening,0
MA,Pittsfield Generating,50002,11/17/2024,20,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;20,Fall,Night,0
MA,Pittsfield Generating,50002,11/17/2024,21,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;21,Fall,Night,0
MA,Pittsfield Generating,50002,11/17/2024,22,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;22,Fall,Night,0
MA,Pittsfield Generating,50002,11/17/2024,23,NA,NA,NA,NA,NA,NA,0,2024,11,17,2024;11;17;23,Fall,Night,0
MA,Pittsfield Generating,50002,11/18/2024,0,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;00,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/18/2024,1,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;01,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/18/2024,2,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;02,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/18/2024,3,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;03,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/18/2024,4,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;04,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/18/2024,5,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;05,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/18/2024,6,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;06,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/18/2024,7,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;07,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/18/2024,8,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;08,Fall,Morning,1
MA,Pittsfield Generating,50002,11/18/2024,9,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;09,Fall,Morning,1
MA,Pittsfield Generating,50002,11/18/2024,10,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;10,Fall,Morning,1
MA,Pittsfield Generating,50002,11/18/2024,11,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;11,Fall,Morning,1
MA,Pittsfield Generating,50002,11/18/2024,12,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;12,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/18/2024,13,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;13,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/18/2024,14,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;14,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/18/2024,15,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/18/2024,16,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;16,Fall,Evening,1
MA,Pittsfield Generating,50002,11/18/2024,17,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;17,Fall,Evening,1
MA,Pittsfield Generating,50002,11/18/2024,18,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;18,Fall,Evening,1
MA,Pittsfield Generating,50002,11/18/2024,19,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;19,Fall,Evening,1
MA,Pittsfield Generating,50002,11/18/2024,20,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;20,Fall,Night,1
MA,Pittsfield Generating,50002,11/18/2024,21,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;21,Fall,Night,1
MA,Pittsfield Generating,50002,11/18/2024,22,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;22,Fall,Night,1
MA,Pittsfield Generating,50002,11/18/2024,23,NA,NA,NA,NA,NA,NA,0,2024,11,18,2024;11;18;23,Fall,Night,1
MA,Pittsfield Generating,50002,11/19/2024,0,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;00,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/19/2024,1,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;01,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/19/2024,2,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;02,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/19/2024,3,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;03,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/19/2024,4,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;04,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/19/2024,5,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;05,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/19/2024,6,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;06,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/19/2024,7,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;07,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/19/2024,8,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;08,Fall,Morning,1
MA,Pittsfield Generating,50002,11/19/2024,9,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;09,Fall,Morning,1
MA,Pittsfield Generating,50002,11/19/2024,10,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;10,Fall,Morning,1
MA,Pittsfield Generating,50002,11/19/2024,11,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;11,Fall,Morning,1
MA,Pittsfield Generating,50002,11/19/2024,12,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;12,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/19/2024,13,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;13,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/19/2024,14,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;14,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/19/2024,15,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/19/2024,16,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;16,Fall,Evening,1
MA,Pittsfield Generating,50002,11/19/2024,17,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;17,Fall,Evening,1
MA,Pittsfield Generating,50002,11/19/2024,18,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;18,Fall,Evening,1
MA,Pittsfield Generating,50002,11/19/2024,19,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;19,Fall,Evening,1
MA,Pittsfield Generating,50002,11/19/2024,20,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;20,Fall,Night,1
MA,Pittsfield Generating,50002,11/19/2024,21,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;21,Fall,Night,1
MA,Pittsfield Generating,50002,11/19/2024,22,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;22,Fall,Night,1
MA,Pittsfield Generating,50002,11/19/2024,23,NA,NA,NA,NA,NA,NA,0,2024,11,19,2024;11;19;23,Fall,Night,1
MA,Pittsfield Generating,50002,11/20/2024,0,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;00,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/20/2024,1,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;01,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/20/2024,2,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;02,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/20/2024,3,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;03,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/20/2024,4,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;04,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/20/2024,5,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;05,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/20/2024,6,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;06,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/20/2024,7,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;07,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/20/2024,8,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;08,Fall,Morning,1
MA,Pittsfield Generating,50002,11/20/2024,9,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;09,Fall,Morning,1
MA,Pittsfield Generating,50002,11/20/2024,10,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;10,Fall,Morning,1
MA,Pittsfield Generating,50002,11/20/2024,11,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;11,Fall,Morning,1
MA,Pittsfield Generating,50002,11/20/2024,12,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;12,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/20/2024,13,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;13,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/20/2024,14,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;14,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/20/2024,15,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/20/2024,16,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;16,Fall,Evening,1
MA,Pittsfield Generating,50002,11/20/2024,17,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;17,Fall,Evening,1
MA,Pittsfield Generating,50002,11/20/2024,18,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;18,Fall,Evening,1
MA,Pittsfield Generating,50002,11/20/2024,19,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;19,Fall,Evening,1
MA,Pittsfield Generating,50002,11/20/2024,20,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;20,Fall,Night,1
MA,Pittsfield Generating,50002,11/20/2024,21,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;21,Fall,Night,1
MA,Pittsfield Generating,50002,11/20/2024,22,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;22,Fall,Night,1
MA,Pittsfield Generating,50002,11/20/2024,23,NA,NA,NA,NA,NA,NA,0,2024,11,20,2024;11;20;23,Fall,Night,1
MA,Pittsfield Generating,50002,11/21/2024,0,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;00,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/21/2024,1,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;01,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/21/2024,2,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;02,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/21/2024,3,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;03,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/21/2024,4,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;04,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/21/2024,5,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;05,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/21/2024,6,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;06,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/21/2024,7,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;07,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/21/2024,8,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;08,Fall,Morning,1
MA,Pittsfield Generating,50002,11/21/2024,9,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;09,Fall,Morning,1
MA,Pittsfield Generating,50002,11/21/2024,10,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;10,Fall,Morning,1
MA,Pittsfield Generating,50002,11/21/2024,11,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;11,Fall,Morning,1
MA,Pittsfield Generating,50002,11/21/2024,12,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;12,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/21/2024,13,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;13,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/21/2024,14,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;14,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/21/2024,15,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/21/2024,16,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;16,Fall,Evening,1
MA,Pittsfield Generating,50002,11/21/2024,17,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;17,Fall,Evening,1
MA,Pittsfield Generating,50002,11/21/2024,18,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;18,Fall,Evening,1
MA,Pittsfield Generating,50002,11/21/2024,19,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;19,Fall,Evening,1
MA,Pittsfield Generating,50002,11/21/2024,20,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;20,Fall,Night,1
MA,Pittsfield Generating,50002,11/21/2024,21,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;21,Fall,Night,1
MA,Pittsfield Generating,50002,11/21/2024,22,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;22,Fall,Night,1
MA,Pittsfield Generating,50002,11/21/2024,23,NA,NA,NA,NA,NA,NA,0,2024,11,21,2024;11;21;23,Fall,Night,1
MA,Pittsfield Generating,50002,11/22/2024,0,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;00,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/22/2024,1,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;01,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/22/2024,2,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;02,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/22/2024,3,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;03,Fall,Late Night,1
MA,Pittsfield Generating,50002,11/22/2024,4,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;04,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/22/2024,5,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;05,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/22/2024,6,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;06,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/22/2024,7,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;07,Fall,Early Morning,1
MA,Pittsfield Generating,50002,11/22/2024,8,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;08,Fall,Morning,1
MA,Pittsfield Generating,50002,11/22/2024,9,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;09,Fall,Morning,1
MA,Pittsfield Generating,50002,11/22/2024,10,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;10,Fall,Morning,1
MA,Pittsfield Generating,50002,11/22/2024,11,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;11,Fall,Morning,1
MA,Pittsfield Generating,50002,11/22/2024,12,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;12,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/22/2024,13,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;13,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/22/2024,14,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;14,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/22/2024,15,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,11/22/2024,16,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;16,Fall,Evening,1
MA,Pittsfield Generating,50002,11/22/2024,17,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;17,Fall,Evening,1
MA,Pittsfield Generating,50002,11/22/2024,18,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;18,Fall,Evening,1
MA,Pittsfield Generating,50002,11/22/2024,19,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;19,Fall,Evening,1
MA,Pittsfield Generating,50002,11/22/2024,20,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;20,Fall,Night,1
MA,Pittsfield Generating,50002,11/22/2024,21,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;21,Fall,Night,1
MA,Pittsfield Generating,50002,11/22/2024,22,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;22,Fall,Night,1
MA,Pittsfield Generating,50002,11/22/2024,23,NA,NA,NA,NA,NA,NA,0,2024,11,22,2024;11;22;23,Fall,Night,1
MA,Pittsfield Generating,50002,11/23/2024,0,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;00,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/23/2024,1,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;01,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/23/2024,2,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;02,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/23/2024,3,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;03,Fall,Late Night,0
MA,Pittsfield Generating,50002,11/23/2024,4,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;04,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/23/2024,5,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;05,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/23/2024,6,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;06,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/23/2024,7,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;07,Fall,Early Morning,0
MA,Pittsfield Generating,50002,11/23/2024,8,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;08,Fall,Morning,0
MA,Pittsfield Generating,50002,11/23/2024,9,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;09,Fall,Morning,0
MA,Pittsfield Generating,50002,11/23/2024,10,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;10,Fall,Morning,0
MA,Pittsfield Generating,50002,11/23/2024,11,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;11,Fall,Morning,0
MA,Pittsfield Generating,50002,11/23/2024,12,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;12,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/23/2024,13,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;13,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/23/2024,14,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;14,Fall,Afternoon,0
MA,Pittsfield Generating,50002,11/23/2024,15,NA,NA,NA,NA,NA,NA,0,2024,11,23,2024;11;23;15,Fall,Afternoon,0
